Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsIn_bananas_toaster,"['Walk_bananas', 'RightGrab_bananas', 'Walk_toaster', 'PlugIn_toaster', 'RightPutIn_bananas_toaster']","['Walk_bananas', 'RightGrab_bananas', 'Walk_toaster', 'RightPutIn_bananas_toaster']","['Walk', 'RightGrab', 'PlugIn', 'RightPutIn']","['bananas', 'toaster']",False,False,267,267,5,0.07063102722167969,53,5,"['Walk(bananas)', 'RightGrab(bananas)', 'Walk(toaster)', 'PlugIn(toaster)', 'RightPutIn(bananas,toaster)']",470
IsPlugged_oven,"['Walk_oven', 'PlugIn_oven']","['Walk_oven', 'PlugIn_oven']","['Walk', 'PlugIn']",['oven'],False,False,181,181,2,0.028864145278930664,23,2,"['Walk(oven)', 'PlugIn(oven)']",38
IsPlugged_fridge,"['Walk_fridge', 'PlugIn_fridge']","['Walk_fridge', 'PlugIn_fridge']","['Walk', 'PlugIn']",['fridge'],False,False,69,69,2,0.027042627334594727,23,2,"['Walk(fridge)', 'PlugIn(fridge)']",38
IsOn_rug_boardgame,"['Walk_rug', 'RightGrab_rug', 'Walk_boardgame', 'RightPut_rug_boardgame']","['Walk_rug', 'RightGrab_boardgame', 'Walk_boardgame', 'RightPut_boardgame_rug']","['Walk', 'RightGrab', 'RightPut']","['rug', 'boardgame']",False,False,307,307,4,0.034670114517211914,41,4,"['Walk(rug)', 'RightGrab(rug)', 'Walk(boardgame)', 'RightPut(rug,boardgame)']",605
IsOpen_curtains,"['Walk_curtains', 'Open_curtains']","['Walk_curtains', 'Open_curtains']","['Walk', 'Open']",['curtains'],False,False,3,3,2,0.02354741096496582,18,2,"['Walk(curtains)', 'Open(curtains)']",29
IsOn_chicken_stove,"['Walk_chicken', 'LeftGrab_chicken', 'Walk_stove', 'LeftPut_chicken_stove']","['Walk_chicken', 'RightGrab_chicken', 'Walk_stove', 'RightPut_chicken_stove']","['Walk', 'LeftGrab', 'LeftPut']","['chicken', 'stove']",False,False,137,137,4,0.03679633140563965,41,4,"['Walk(chicken)', 'RightGrab(chicken)', 'Walk(stove)', 'RightPut(chicken,stove)']",110
IsNear_self_cereal,['Walk_cereal'],['Walk_cereal'],['Walk'],['cereal'],False,False,3,3,1,0.013027667999267578,15,1,['Walk(cereal)'],17
IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn']",['faucet'],False,False,14,14,2,0.022155284881591797,23,2,"['Walk(faucet)', 'SwitchOn(faucet)']",29
IsNear_self_wineglass,['Walk_wineglass'],['Walk_wineglass'],['Walk'],['wineglass'],False,False,4,4,1,0.011701345443725586,15,1,['Walk(wineglass)'],20
IsCut_salmon,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Cut_salmon']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Cut_salmon']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'salmon']",False,True,1,1,1,0.013972997665405273,0,0,[],3
IsOpen_bathroomcabinet,"['Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk', 'Open']",['bathroomcabinet'],False,False,351,351,2,0.09027385711669922,18,2,"['Walk(bathroomcabinet)', 'Open(bathroomcabinet)']",551
IsClean_bellpepper,"['Walk_rag', 'LeftGrab_rag', 'Walk_bellpepper', 'Wipe_bellpepper']","['Walk_bellpepper', 'RightGrab_bellpepper', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_bellpepper']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'bellpepper']",False,False,229,229,4,0.035727500915527344,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(bellpepper)', 'Wipe(bellpepper)']",384
IsOpen_coffeepot,"['Walk_coffeepot', 'Open_coffeepot']","['Walk_coffeepot', 'Open_coffeepot']","['Walk', 'Open']",['coffeepot'],False,False,4,4,2,0.022377967834472656,18,2,"['Walk(coffeepot)', 'Open(coffeepot)']",32
IsSwitchedOn_coffeemaker,"['Walk_coffeemaker', 'PlugIn_coffeemaker', 'SwitchOn_coffeemaker']","['Walk_coffeemaker', 'SwitchOn_coffeemaker']","['Walk', 'PlugIn', 'SwitchOn']",['coffeemaker'],False,False,8,8,3,0.05245065689086914,31,3,"['Walk(coffeemaker)', 'PlugIn(coffeemaker)', 'SwitchOn(coffeemaker)']",58
IsPlugged_fridge,"['Walk_fridge', 'PlugIn_fridge']","['Walk_fridge', 'PlugIn_fridge']","['Walk', 'PlugIn']",['fridge'],False,False,69,69,2,0.10517287254333496,23,2,"['Walk(fridge)', 'PlugIn(fridge)']",38
IsSwitchedOn_radio,"['Walk_radio', 'PlugIn_radio', 'SwitchOn_radio']","['Walk_radio', 'SwitchOn_radio']","['Walk', 'PlugIn', 'SwitchOn']",['radio'],False,False,358,358,3,0.04964327812194824,31,3,"['Walk(radio)', 'PlugIn(radio)', 'SwitchOn(radio)']",1111
IsClean_mug,"['Walk_rag', 'LeftGrab_rag', 'Walk_mug', 'Wipe_mug']","['Walk_mug', 'RightGrab_mug', 'Wipe_mug']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'mug']",False,False,229,229,4,0.04379129409790039,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(mug)', 'Wipe(mug)']",384
IsOn_brush_cuttingboard,"['Walk_brush', 'LeftGrab_brush', 'Walk_cuttingboard', 'LeftPut_brush_cuttingboard']","['Walk_brush', 'RightGrab_brush', 'Walk_cuttingboard', 'RightPut_brush_cuttingboard']","['Walk', 'LeftGrab', 'LeftPut']","['brush', 'cuttingboard']",False,False,134,134,4,0.03564572334289551,41,4,"['Walk(brush)', 'RightGrab(brush)', 'Walk(cuttingboard)', 'RightPut(brush,cuttingboard)']",86
IsIn_clothesshirt_cookingpot,"['Walk_clothesshirt', 'RightGrab_clothesshirt', 'Walk_cookingpot', 'Open_cookingpot', 'RightPutIn_clothesshirt_cookingpot']","['Walk_clothesshirt', 'RightGrab_clothesshirt', 'Walk_cookingpot', 'RightPutIn_clothesshirt_cookingpot']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['clothesshirt', 'cookingpot']",False,False,266,266,5,0.061514854431152344,48,5,"['Walk(clothesshirt)', 'RightGrab(clothesshirt)', 'Walk(cookingpot)', 'Open(cookingpot)', 'RightPutIn(clothesshirt,cookingpot)']",449
IsOpen_bathroomcabinet,"['Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk', 'Open']",['bathroomcabinet'],False,False,351,351,2,0.031194210052490234,18,2,"['Walk(bathroomcabinet)', 'Open(bathroomcabinet)']",551
IsPlugged_dishwasher,"['Walk_dishwasher', 'PlugIn_dishwasher']","['Walk_dishwasher', 'PlugIn_dishwasher']","['Walk', 'PlugIn']",['dishwasher'],False,False,11,11,2,0.023171663284301758,23,2,"['Walk(dishwasher)', 'PlugIn(dishwasher)']",38
IsCut_salmon,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Cut_salmon']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_salmon', 'LeftGrab_salmon', 'Cut_salmon']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'salmon']",False,True,1,1,1,0.014505147933959961,0,0,[],3
IsCut_pear,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_pear', 'LeftGrab_pear', 'Cut_pear']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_pear', 'RightGrab_pear', 'Cut_pear']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'pear']",False,True,1,1,1,0.013171911239624023,0,0,[],3
IsPlugged_clock,"['Walk_clock', 'PlugIn_clock']","['Walk_clock', 'PlugIn_clock']","['Walk', 'PlugIn']",['clock'],False,False,6,6,2,0.021900177001953125,23,2,"['Walk(clock)', 'PlugIn(clock)']",35
IsIn_notes_bathroomcabinet,"['Walk_notes', 'RightGrab_notes', 'Walk_bathroomcabinet', 'Open_bathroomcabinet', 'RightPutIn_notes_bathroomcabinet']","['Walk_notes', 'RightGrab_notes', 'Walk_bathroomcabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['notes', 'bathroomcabinet']",False,False,265,265,5,0.06319046020507812,48,5,"['Walk(notes)', 'RightGrab(notes)', 'Walk(bathroomcabinet)', 'Open(bathroomcabinet)', 'RightPutIn(notes,bathroomcabinet)']",449
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,True,1,1,1,0.016553640365600586,0,0,[],3
IsPlugged_radio,"['Walk_radio', 'PlugIn_radio']","['Walk_radio', 'PlugIn_radio']","['Walk', 'PlugIn']",['radio'],False,False,182,182,2,0.022365093231201172,23,2,"['Walk(radio)', 'PlugIn(radio)']",563
IsCut_poundcake,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_poundcake', 'LeftGrab_poundcake', 'Cut_poundcake']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_poundcake', 'LeftGrab_poundcake', 'Cut_poundcake']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'poundcake']",False,True,1,1,1,0.015842676162719727,0,0,[],3
IsOpen_hairproduct,"['Walk_hairproduct', 'Open_hairproduct']","['Walk_hairproduct', 'Open_hairproduct']","['Walk', 'Open']",['hairproduct'],False,False,4,4,2,0.021402597427368164,18,2,"['Walk(hairproduct)', 'Open(hairproduct)']",32
IsOn_candle_chair,"['Walk_candle', 'LeftGrab_candle', 'Walk_chair', 'LeftPut_candle_chair']","['Walk_candle', 'RightGrab_candle', 'Walk_chair', 'RightPut_candle_chair']","['Walk', 'LeftGrab', 'LeftPut']","['candle', 'chair']",False,False,136,136,4,0.03199267387390137,41,4,"['Walk(candle)', 'RightGrab(candle)', 'Walk(chair)', 'RightPut(candle,chair)']",92
IsPlugged_oven,"['Walk_oven', 'PlugIn_oven']","['Walk_oven', 'PlugIn_oven']","['Walk', 'PlugIn']",['oven'],False,False,181,181,2,0.02918720245361328,23,2,"['Walk(oven)', 'PlugIn(oven)']",38
IsOpen_toothpaste,"['Walk_toothpaste', 'Open_toothpaste']","['Walk_toothpaste', 'RightGrab_toothpaste', 'Open_toothpaste']","['Walk', 'Open']",['toothpaste'],False,False,4,4,2,0.023903846740722656,18,2,"['Walk(toothpaste)', 'Open(toothpaste)']",32
IsSwitchedOn_tablelamp,"['Walk_tablelamp', 'PlugIn_tablelamp', 'SwitchOn_tablelamp']","['Walk_tablelamp', 'SwitchOn_tablelamp']","['Walk', 'PlugIn', 'SwitchOn']",['tablelamp'],False,False,6,6,3,0.04076695442199707,31,3,"['Walk(tablelamp)', 'PlugIn(tablelamp)', 'SwitchOn(tablelamp)']",49
IsOpen_washingmachine,"['Walk_washingmachine', 'Open_washingmachine']","['Walk_washingmachine', 'Open_washingmachine']","['Walk', 'Open']",['washingmachine'],False,False,12,12,2,0.02742600440979004,18,2,"['Walk(washingmachine)', 'Open(washingmachine)']",38
IsIn_kitchenknife_sink,"['Walk_kitchenknife', 'LeftGrab_kitchenknife', 'Walk_sink', 'LeftPutIn_kitchenknife_sink']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_sink', 'RightPutIn_kitchenknife_sink']","['Walk', 'LeftGrab', 'LeftPutIn']","['kitchenknife', 'sink']",False,False,133,133,4,0.03180217742919922,45,4,"['Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Walk(sink)', 'RightPutIn(kitchenknife,sink)']",77
IsClean_towel,"['Walk_rag', 'LeftGrab_rag', 'Walk_towel', 'Wipe_towel']","['Walk_towel', 'RightGrab_towel', 'Wipe_towel']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'towel']",False,False,229,229,4,0.03520965576171875,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(towel)', 'Wipe(towel)']",384
IsNear_self_bellpepper,['Walk_bellpepper'],"['Walk_bellpepper', 'RightGrab_bellpepper']",['Walk'],['bellpepper'],False,False,4,4,1,0.012069225311279297,15,1,['Walk(bellpepper)'],20
IsIn_candle_desk,"['Walk_candle', 'RightGrab_candle', 'Walk_desk', 'Open_desk', 'RightPutIn_candle_desk']","['Walk_candle', 'RightGrab_candle', 'Walk_desk', 'RightPutIn_candle_desk']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['candle', 'desk']",False,False,267,267,5,0.06357383728027344,48,5,"['Walk(candle)', 'RightGrab(candle)', 'Walk(desk)', 'Open(desk)', 'RightPutIn(candle,desk)']",455
IsPlugged_tv,"['Walk_tv', 'PlugIn_tv']","['Walk_tv', 'RightGrab_tv', 'PlugIn_tv']","['Walk', 'PlugIn']",['tv'],False,False,5,5,2,0.02091693878173828,23,2,"['Walk(tv)', 'PlugIn(tv)']",32
IsCut_breadslice,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_breadslice', 'LeftGrab_breadslice', 'Cut_breadslice']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_breadslice', 'LeftGrab_breadslice', 'Cut_breadslice']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'breadslice']",False,True,1,1,1,0.014397621154785156,0,0,[],3
IsOn_boardgame_floor,"['Walk_boardgame', 'LeftGrab_boardgame', 'Walk_floor', 'LeftPut_boardgame_floor']","['Walk_boardgame', 'RightGrab_boardgame', 'Walk_floor', 'RightPut_boardgame_floor']","['Walk', 'LeftGrab', 'LeftPut']","['boardgame', 'floor']",False,False,306,306,4,0.0988471508026123,41,4,"['Walk(boardgame)', 'RightGrab(boardgame)', 'Walk(floor)', 'RightPut(boardgame,floor)']",596
IsOpen_bathroomcabinet,"['Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk_bathroomcabinet', 'Open_bathroomcabinet']","['Walk', 'Open']",['bathroomcabinet'],False,False,351,351,2,0.028097152709960938,18,2,"['Walk(bathroomcabinet)', 'Open(bathroomcabinet)']",551
IsNear_self_cutleryfork,['Walk_cutleryfork'],['Walk_cutleryfork'],['Walk'],['cutleryfork'],False,False,4,4,1,0.012888193130493164,15,1,['Walk(cutleryfork)'],20
IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn']",['faucet'],False,False,14,14,2,0.021843433380126953,23,2,"['Walk(faucet)', 'SwitchOn(faucet)']",29
IsCut_pancake,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_pancake', 'LeftGrab_pancake', 'Cut_pancake']","['Walk_pancake', 'RightGrab_pancake', 'Walk_kitchenknife', 'RightGrab_kitchenknife', 'Cut_pancake']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'pancake']",False,True,1,1,1,0.015182018280029297,0,0,[],3
IsNear_self_bottlewater,['Walk_bottlewater'],['Walk_bottlewater'],['Walk'],['bottlewater'],False,False,1,1,1,0.011147260665893555,15,1,['Walk(bottlewater)'],11
IsIn_breadslice_cookingpot,"['Walk_breadslice', 'RightGrab_breadslice', 'Walk_cookingpot', 'Open_cookingpot', 'RightPutIn_breadslice_cookingpot']","['Walk_breadslice', 'RightGrab_breadslice', 'Walk_cookingpot', 'RightPutIn_breadslice_cookingpot']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['breadslice', 'cookingpot']",True,True,266,266,4,0.10042500495910645,0,0,[],25
IsIn_pie_box,"['Walk_pie', 'RightGrab_pie', 'Walk_box', 'Open_box', 'RightPutIn_pie_box']","['Walk_pie', 'RightGrab_pie', 'Walk_box']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['pie', 'box']",False,False,266,266,5,0.06370139122009277,48,5,"['Walk(pie)', 'RightGrab(pie)', 'Walk(box)', 'Open(box)', 'RightPutIn(pie,box)']",449
IsOn_crayons_coffeetable,"['Walk_crayons', 'LeftGrab_crayons', 'Walk_coffeetable', 'LeftPut_crayons_coffeetable']","['Walk_crayons', 'RightGrab_crayons', 'Walk_coffeetable', 'RightPut_crayons_coffeetable']","['Walk', 'LeftGrab', 'LeftPut']","['crayons', 'coffeetable']",False,False,133,133,4,0.036022186279296875,41,4,"['Walk(crayons)', 'RightGrab(crayons)', 'Walk(coffeetable)', 'RightPut(crayons,coffeetable)']",77
IsPlugged_cellphone,"['Walk_cellphone', 'PlugIn_cellphone']","['Walk_cellphone', 'PlugIn_cellphone']","['Walk', 'PlugIn']",['cellphone'],False,False,6,6,2,0.02290797233581543,23,2,"['Walk(cellphone)', 'PlugIn(cellphone)']",35
IsIn_hanger_bookshelf,"['Walk_hanger', 'LeftGrab_hanger', 'Walk_bookshelf', 'LeftPutIn_hanger_bookshelf']","['Walk_hanger', 'RightPut_hanger_bookshelf']","['Walk', 'LeftGrab', 'LeftPutIn']","['hanger', 'bookshelf']",False,False,133,133,4,0.03435039520263672,45,4,"['Walk(hanger)', 'RightGrab(hanger)', 'Walk(bookshelf)', 'RightPutIn(hanger,bookshelf)']",77
IsClean_tvstand,"['Walk_rag', 'LeftGrab_rag', 'Walk_tvstand', 'Wipe_tvstand']","['Walk_rag', 'RightGrab_rag', 'Walk_tvstand', 'Wipe_tvstand']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'tvstand']",False,False,227,227,4,0.03518486022949219,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(tvstand)', 'Wipe(tvstand)']",366
IsOpen_desk,"['Walk_desk', 'Open_desk']","['Walk_desk', 'Open_desk']","['Walk', 'Open']",['desk'],False,False,351,351,2,0.029550552368164062,18,2,"['Walk(desk)', 'Open(desk)']",551
IsCut_lime,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_lime', 'LeftGrab_lime', 'Cut_lime']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_lime', 'RightGrab_lime', 'Cut_lime']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'lime']",False,True,1,1,1,0.012611150741577148,0,0,[],3
IsCut_chicken,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_chicken', 'LeftGrab_chicken', 'Cut_chicken']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_chicken', 'RightGrab_chicken', 'Cut_chicken']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'chicken']",False,True,1,1,1,0.014376163482666016,0,0,[],3
IsPlugged_microwave,"['Walk_microwave', 'PlugIn_microwave']","['Walk_microwave', 'PlugIn_microwave']","['Walk', 'PlugIn']",['microwave'],False,False,69,69,2,0.02422618865966797,23,2,"['Walk(microwave)', 'PlugIn(microwave)']",38
IsSwitchedOn_remotecontrol,"['Walk_remotecontrol', 'SwitchOn_remotecontrol']","['Walk_remotecontrol', 'RightGrab_remotecontrol', 'SwitchOn_remotecontrol']","['Walk', 'SwitchOn']",['remotecontrol'],False,False,4,4,2,0.024759292602539062,23,2,"['Walk(remotecontrol)', 'SwitchOn(remotecontrol)']",32
IsCut_poundcake,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_poundcake', 'LeftGrab_poundcake', 'Cut_poundcake']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_poundcake', 'LeftGrab_poundcake', 'Cut_poundcake']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'poundcake']",False,True,1,1,1,0.014127016067504883,0,0,[],3
IsSwitchedOn_microwave,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave']","['Walk_microwave', 'SwitchOn_microwave']","['Walk', 'PlugIn', 'SwitchOn']",['microwave'],False,False,8,8,3,0.04136538505554199,31,3,"['Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)']",58
IsSwitchedOn_tablelamp,"['Walk_tablelamp', 'PlugIn_tablelamp', 'SwitchOn_tablelamp']","['Walk_tablelamp', 'SwitchOn_tablelamp']","['Walk', 'PlugIn', 'SwitchOn']",['tablelamp'],False,False,6,6,3,0.037718772888183594,31,3,"['Walk(tablelamp)', 'PlugIn(tablelamp)', 'SwitchOn(tablelamp)']",49
IsClean_wallphone,"['Walk_rag', 'LeftGrab_rag', 'Walk_wallphone', 'Wipe_wallphone']","['Walk_washingsponge', 'RightGrab_washingsponge', 'Walk_wallphone', 'Wipe_wallphone']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'wallphone']",False,False,233,233,4,0.03599262237548828,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(wallphone)', 'Wipe(wallphone)']",420
IsNear_self_tablelamp,['Walk_tablelamp'],['Walk_tablelamp'],['Walk'],['tablelamp'],False,False,6,6,1,0.010769844055175781,15,1,['Walk(tablelamp)'],26
IsOpen_curtains,"['Walk_curtains', 'Open_curtains']","['Walk_curtains', 'RightGrab_curtains', 'Open_curtains']","['Walk', 'Open']",['curtains'],False,False,3,3,2,0.02299332618713379,18,2,"['Walk(curtains)', 'Open(curtains)']",29
